Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Children,Education_Graduate,Education_Postgraduate,Education_Undergraduate,Living_With_Alone,Living_With_Partner
78789.0,12,1,4,6,5,2,0,1,46,690,1754,0,0.0,1.0,0.0,1.0,0.0
56534.0,35,4,10,4,7,8,0,1,58,341,815,1,1.0,0.0,0.0,0.0,1.0
58350.0,5,4,8,3,12,6,0,0,55,541,1001,1,1.0,0.0,0.0,1.0,0.0
81217.0,77,1,3,7,11,1,0,0,37,345,1157,0,1.0,0.0,0.0,1.0,0.0
49090.0,45,3,7,2,9,7,0,0,75,345,688,1,1.0,0.0,0.0,1.0,0.0
61787.0,71,1,8,4,6,5,0,0,39,358,1319,0,0.0,1.0,0.0,1.0,0.0
18169.0,40,1,1,0,2,8,0,0,41,495,21,1,0.0,1.0,0.0,0.0,1.0
24336.0,82,1,1,0,2,7,0,0,45,671,31,1,0.0,0.0,1.0,1.0,0.0
18222.0,70,1,2,0,3,8,0,0,36,545,67,0,1.0,0.0,0.0,0.0,1.0
62335.0,87,2,3,3,13,2,0,0,74,402,708,1,1.0,0.0,0.0,1.0,0.0
42033.0,95,1,1,0,2,7,0,0,55,648,25,2,0.0,0.0,1.0,0.0,1.0
86580.0,72,0,4,2,5,1,0,0,43,487,746,0,0.0,1.0,0.0,0.0,1.0
41437.0,5,1,1,0,3,7,0,0,69,645,32,2,0.0,1.0,0.0,1.0,0.0
73705.0,86,2,9,6,8,5,0,0,75,116,1695,2,0.0,1.0,0.0,1.0,0.0
61064.0,80,5,8,4,11,6,0,0,50,667,1080,1,1.0,0.0,0.0,0.0,1.0
38452.0,62,3,3,0,3,7,0,0,71,91,72,2,0.0,1.0,0.0,0.0,1.0
18358.0,49,3,3,0,4,7,0,0,37,221,57,1,1.0,0.0,0.0,1.0,0.0
55012.0,85,6,8,2,9,5,0,0,53,100,660,1,0.0,1.0,0.0,0.0,1.0
9722.0,7,4,3,1,3,8,0,1,53,635,103,1,0.0,0.0,1.0,0.0,1.0
38175.0,6,3,3,1,4,7,0,0,42,279,153,1,0.0,1.0,0.0,0.0,1.0
58656.0,25,4,7,8,13,6,0,0,70,647,1220,1,0.0,1.0,0.0,0.0,1.0
52117.0,55,2,5,2,4,7,0,0,61,682,279,1,1.0,0.0,0.0,0.0,1.0
64813.0,81,1,7,2,10,5,0,0,48,178,745,1,1.0,0.0,0.0,0.0,1.0
54222.0,98,1,3,3,5,3,0,0,53,120,264,1,0.0,1.0,0.0,0.0,1.0
83512.0,31,1,4,7,10,1,0,1,40,12,2157,0,1.0,0.0,0.0,0.0,1.0
77520.0,30,1,8,7,7,4,0,1,67,305,1526,1,0.0,1.0,0.0,0.0,1.0
41154.0,98,1,1,0,4,5,0,0,48,446,69,1,1.0,0.0,0.0,0.0,1.0
80398.0,92,1,5,8,12,3,0,0,60,596,1597,0,1.0,0.0,0.0,0.0,1.0
18746.0,41,2,3,0,3,6,0,0,34,31,64,1,0.0,0.0,1.0,1.0,0.0
35196.0,68,6,6,1,5,8,0,0,42,593,497,1,1.0,0.0,0.0,0.0,1.0
60230.0,78,2,6,3,6,5,0,0,70,405,1067,1,1.0,0.0,0.0,1.0,0.0
22108.0,46,2,2,0,3,7,0,0,49,52,31,2,1.0,0.0,0.0,0.0,1.0
44392.0,71,5,4,1,4,7,0,0,52,297,211,2,1.0,0.0,0.0,0.0,1.0
55424.0,6,4,7,5,9,6,0,1,50,581,877,1,0.0,1.0,0.0,0.0,1.0
17688.0,82,1,1,0,2,8,1,0,47,532,11,1,1.0,0.0,0.0,0.0,1.0
92491.0,71,1,7,5,12,3,0,1,43,424,2034,0,0.0,1.0,0.0,0.0,1.0
90273.0,32,1,5,6,7,2,0,1,35,197,1991,0,1.0,0.0,0.0,1.0,0.0
82571.0,28,0,6,5,13,2,0,0,64,88,1686,0,0.0,1.0,0.0,1.0,0.0
38513.0,20,5,6,1,5,8,0,1,44,152,324,1,0.0,1.0,0.0,1.0,0.0
16653.0,10,3,2,1,3,6,0,1,47,72,69,1,0.0,1.0,0.0,1.0,0.0
42586.0,7,5,4,1,6,8,0,1,71,608,252,2,1.0,0.0,0.0,0.0,1.0
23529.0,67,1,1,1,2,6,0,0,61,538,54,1,0.0,0.0,1.0,1.0,0.0
74881.0,48,4,9,2,12,5,0,0,65,478,964,2,0.0,1.0,0.0,0.0,1.0
71107.0,61,2,7,6,13,4,0,0,75,497,1327,1,1.0,0.0,0.0,0.0,1.0
46910.0,36,2,2,0,3,6,0,0,62,98,68,2,0.0,1.0,0.0,0.0,1.0
18690.0,77,1,1,1,2,8,0,0,67,548,60,0,1.0,0.0,0.0,0.0,1.0
37244.0,90,1,1,1,2,7,0,0,71,428,55,2,1.0,0.0,0.0,1.0,0.0
82427.0,35,1,3,5,12,1,0,0,60,109,1456,0,1.0,0.0,0.0,0.0,1.0
75342.0,38,1,5,2,10,4,0,0,68,419,563,1,0.0,0.0,1.0,1.0,0.0
70044.0,46,4,7,10,5,5,0,0,72,496,1504,1,1.0,0.0,0.0,1.0,0.0
79146.0,33,2,8,1,8,6,0,0,59,66,564,2,1.0,0.0,0.0,1.0,0.0
77437.0,70,1,4,5,13,1,0,0,63,215,1125,0,1.0,0.0,0.0,0.0,1.0
54984.0,51,4,6,1,6,7,0,0,67,36,358,1,1.0,0.0,0.0,0.0,1.0
42403.0,18,1,1,0,3,8,0,0,55,200,42,1,0.0,1.0,0.0,0.0,1.0
55761.0,97,2,4,1,3,6,0,0,62,66,184,1,1.0,0.0,0.0,0.0,1.0
37292.0,32,5,6,3,5,8,0,0,43,437,460,1,1.0,0.0,0.0,0.0,1.0
45576.0,9,1,3,1,3,8,0,1,81,32,145,0,0.0,1.0,0.0,1.0,0.0
70321.0,6,1,6,5,13,4,0,1,79,529,1376,0,1.0,0.0,0.0,0.0,1.0
58086.0,80,2,11,3,7,8,0,0,57,525,792,1,0.0,1.0,0.0,1.0,0.0
81795.0,74,1,4,11,7,2,0,0,74,611,1382,0,1.0,0.0,0.0,0.0,1.0
28389.0,49,1,1,0,2,7,0,0,79,586,28,0,0.0,0.0,1.0,0.0,1.0
66835.0,21,1,6,4,13,2,0,0,80,274,1033,0,0.0,1.0,0.0,0.0,1.0
69901.0,95,3,7,3,10,5,0,0,57,396,882,1,1.0,0.0,0.0,1.0,0.0
80360.0,56,2,4,4,5,2,0,0,77,483,2231,0,0.0,1.0,0.0,0.0,1.0
63342.0,48,3,8,3,5,6,0,1,65,621,1101,1,0.0,1.0,0.0,0.0,1.0
44989.0,26,5,5,1,5,6,0,0,52,655,369,1,1.0,0.0,0.0,0.0,1.0
31859.0,3,1,1,0,3,7,0,0,46,122,48,1,0.0,0.0,1.0,1.0,0.0
51569.0,39,4,7,1,7,8,0,1,77,502,467,1,0.0,1.0,0.0,1.0,0.0
30372.0,33,3,2,0,3,7,0,0,55,551,44,2,1.0,0.0,0.0,1.0,0.0
16014.0,42,4,1,1,4,3,0,0,47,469,38,2,0.0,0.0,1.0,1.0,0.0
41120.0,80,3,2,1,3,6,0,0,58,235,81,2,1.0,0.0,0.0,0.0,1.0
39763.0,9,2,5,1,2,9,0,1,55,329,167,1,0.0,1.0,0.0,1.0,0.0
38725.0,52,2,1,0,4,4,0,0,71,50,45,2,0.0,1.0,0.0,0.0,1.0
77981.0,78,3,7,4,7,5,0,0,54,399,664,1,1.0,0.0,0.0,0.0,1.0
62905.0,68,3,7,2,8,4,0,0,62,292,622,1,0.0,0.0,1.0,0.0,1.0
13533.0,45,2,2,0,3,7,0,0,47,476,48,1,0.0,0.0,1.0,1.0,0.0
59481.0,47,2,3,3,8,2,0,0,51,249,461,1,1.0,0.0,0.0,0.0,1.0
72117.0,34,1,9,7,9,5,0,0,49,313,1073,1,1.0,0.0,0.0,0.0,1.0
21955.0,81,2,2,1,3,6,0,0,40,295,55,1,0.0,0.0,1.0,0.0,1.0
67131.0,72,3,9,2,12,6,0,0,70,460,976,1,1.0,0.0,0.0,0.0,1.0
36802.0,23,1,1,0,3,5,0,0,46,13,20,1,0.0,1.0,0.0,1.0,0.0
71853.0,29,1,2,8,6,1,0,0,44,417,1149,0,1.0,0.0,0.0,0.0,1.0
28249.0,80,1,2,0,3,6,0,0,65,14,43,0,0.0,0.0,1.0,0.0,1.0
47808.0,30,2,3,2,3,7,0,0,51,252,224,1,0.0,1.0,0.0,0.0,1.0
25509.0,15,3,3,0,3,9,0,1,52,649,101,1,0.0,1.0,0.0,1.0,0.0
51012.0,86,1,4,1,4,6,0,0,80,437,209,0,0.0,1.0,0.0,0.0,1.0
70596.0,68,1,3,5,12,2,0,0,41,632,968,0,1.0,0.0,0.0,1.0,0.0
85431.0,54,1,2,7,7,0,0,0,74,386,1165,0,0.0,1.0,0.0,0.0,1.0
42664.0,44,1,1,0,3,6,0,0,59,103,24,1,1.0,0.0,0.0,0.0,1.0
42586.0,7,5,4,1,6,8,0,1,71,608,252,2,1.0,0.0,0.0,0.0,1.0
29760.0,87,4,3,1,4,8,0,0,41,669,165,1,1.0,0.0,0.0,1.0,0.0
28973.0,59,2,5,1,5,8,0,0,49,624,269,0,0.0,1.0,0.0,0.0,1.0
39435.0,16,1,3,1,2,7,0,0,53,327,102,1,0.0,1.0,0.0,0.0,1.0
65370.0,1,1,2,3,13,1,0,0,42,332,461,0,0.0,0.0,1.0,0.0,1.0
20194.0,64,2,2,0,3,6,0,0,47,559,47,1,0.0,0.0,1.0,1.0,0.0
42473.0,72,3,2,1,4,5,0,0,50,132,144,2,0.0,1.0,0.0,1.0,0.0
64590.0,98,1,9,4,10,6,0,0,58,623,1338,0,1.0,0.0,0.0,0.0,1.0
71232.0,91,2,11,2,10,7,0,0,67,213,917,1,1.0,0.0,0.0,0.0,1.0
34600.0,8,5,5,2,5,8,0,1,55,544,318,2,1.0,0.0,0.0,0.0,1.0
46904.0,20,4,5,1,4,8,0,0,59,603,253,2,1.0,0.0,0.0,1.0,0.0
49094.0,6,5,6,3,6,6,0,0,53,646,502,1,1.0,0.0,0.0,0.0,1.0
36075.0,54,1,2,0,4,6,0,0,43,202,119,1,1.0,0.0,0.0,0.0,1.0
60839.0,72,13,2,2,12,8,0,0,47,670,1250,2,0.0,0.0,1.0,0.0,1.0
77298.0,46,1,6,6,11,3,0,0,47,239,969,1,1.0,0.0,0.0,0.0,1.0
34026.0,11,3,2,1,3,5,0,0,76,328,76,2,1.0,0.0,0.0,0.0,1.0
48918.0,21,2,1,0,4,4,0,0,63,78,62,2,0.0,1.0,0.0,1.0,0.0
82122.0,89,1,3,9,13,1,0,0,64,318,1382,0,0.0,0.0,1.0,0.0,1.0
37697.0,82,1,2,1,3,6,0,0,50,142,84,1,1.0,0.0,0.0,1.0,0.0
34074.0,69,5,3,3,3,6,0,0,74,351,255,2,1.0,0.0,0.0,0.0,1.0
28520.0,55,1,1,1,2,6,0,0,66,380,43,2,0.0,1.0,0.0,0.0,1.0
62535.0,13,1,3,2,8,3,0,0,71,269,398,1,1.0,0.0,0.0,1.0,0.0
36273.0,80,2,3,0,3,6,0,0,49,74,76,1,0.0,1.0,0.0,1.0,0.0
63404.0,97,2,6,3,4,4,0,0,62,23,902,2,1.0,0.0,0.0,0.0,1.0
75774.0,27,1,7,5,8,4,0,0,45,58,823,1,0.0,0.0,1.0,0.0,1.0
78416.0,99,2,7,7,10,3,0,0,50,2,1179,1,1.0,0.0,0.0,0.0,1.0
75702.0,87,1,10,5,13,6,0,0,52,623,1921,1,1.0,0.0,0.0,0.0,1.0
59385.0,85,2,3,1,4,5,0,0,75,427,185,2,0.0,1.0,0.0,0.0,1.0
37070.0,30,9,5,1,8,7,0,1,60,466,433,2,1.0,0.0,0.0,1.0,0.0
44689.0,82,2,1,1,2,7,0,0,75,170,34,2,1.0,0.0,0.0,0.0,1.0
53977.0,21,5,5,5,12,5,0,0,68,386,907,1,1.0,0.0,0.0,0.0,1.0
7144.0,92,0,23,1,1,0,0,0,60,204,416,2,0.0,1.0,0.0,1.0,0.0
18701.0,95,4,2,0,4,5,0,0,62,390,44,2,1.0,0.0,0.0,1.0,0.0
90369.0,2,1,4,6,6,1,0,1,70,62,1588,0,1.0,0.0,0.0,0.0,1.0
63159.0,74,1,3,5,8,3,0,0,52,601,1797,0,0.0,1.0,0.0,1.0,0.0
37758.0,49,2,1,0,3,8,0,0,60,633,40,2,1.0,0.0,0.0,0.0,1.0
46757.0,71,6,4,4,7,9,0,0,63,590,1143,1,0.0,1.0,0.0,1.0,0.0
79734.0,72,1,4,3,6,1,0,0,57,1,914,0,0.0,1.0,0.0,0.0,1.0
63207.0,68,1,2,3,6,7,0,0,34,525,1502,0,1.0,0.0,0.0,0.0,1.0
72071.0,4,3,5,4,8,2,0,0,72,500,1338,1,1.0,0.0,0.0,1.0,0.0
21840.0,80,1,1,0,3,9,0,0,43,343,27,1,0.0,1.0,0.0,0.0,1.0
58582.0,15,2,9,2,9,5,0,0,44,274,763,1,0.0,0.0,1.0,0.0,1.0
72282.0,70,1,5,7,9,7,0,1,75,345,1331,0,1.0,0.0,0.0,1.0,0.0
50387.0,91,3,6,2,8,5,0,0,70,302,525,2,1.0,0.0,0.0,0.0,1.0
32583.0,10,1,1,0,2,7,0,0,65,14,9,2,0.0,1.0,0.0,0.0,1.0
62568.0,99,3,5,3,5,4,0,0,64,83,953,1,1.0,0.0,0.0,0.0,1.0
44635.0,25,2,2,0,3,7,0,0,55,261,68,2,0.0,1.0,0.0,1.0,0.0
33316.0,34,3,2,1,4,6,0,0,55,268,131,2,0.0,1.0,0.0,1.0,0.0
63967.0,57,3,4,4,12,2,0,0,58,324,882,1,1.0,0.0,0.0,0.0,1.0
52513.0,84,2,9,5,9,7,0,0,48,663,1149,0,0.0,0.0,1.0,0.0,1.0
25293.0,51,1,1,1,2,8,0,0,57,287,37,1,1.0,0.0,0.0,0.0,1.0
54111.0,97,2,5,2,6,5,0,0,61,308,388,1,0.0,1.0,0.0,1.0,0.0
78394.0,13,1,4,6,5,2,0,1,40,499,1428,0,1.0,0.0,0.0,0.0,1.0
80739.0,92,1,3,11,9,1,0,0,68,402,1633,0,0.0,1.0,0.0,0.0,1.0
22669.0,30,3,4,1,2,9,0,1,51,403,173,1,0.0,1.0,0.0,0.0,1.0
29236.0,30,2,4,0,3,9,0,0,39,264,99,1,1.0,0.0,0.0,1.0,0.0
44911.0,11,3,4,1,4,7,0,0,67,471,215,1,1.0,0.0,0.0,0.0,1.0
54693.0,72,8,6,4,13,6,0,0,64,497,929,1,0.0,1.0,0.0,0.0,1.0
48186.0,39,3,4,1,4,7,0,0,52,101,219,1,1.0,0.0,0.0,0.0,1.0
54809.0,0,4,2,1,5,4,0,1,49,291,174,2,1.0,0.0,0.0,0.0,1.0
41580.0,15,3,2,1,3,5,0,0,48,566,92,2,1.0,0.0,0.0,0.0,1.0
80336.0,12,1,2,9,13,1,0,0,56,293,1052,0,0.0,1.0,0.0,0.0,1.0
47743.0,56,3,4,1,6,6,0,0,69,464,275,1,1.0,0.0,0.0,0.0,1.0
62972.0,39,2,7,4,3,6,0,0,71,695,587,1,0.0,0.0,1.0,0.0,1.0
57333.0,55,11,8,5,9,6,0,1,72,645,1662,1,0.0,1.0,0.0,1.0,0.0
32313.0,60,3,4,0,4,9,0,0,44,503,159,1,0.0,1.0,0.0,0.0,1.0
84953.0,73,1,3,10,4,2,0,1,73,391,1024,0,0.0,1.0,0.0,1.0,0.0
27071.0,90,2,2,0,3,6,0,0,58,67,35,1,0.0,1.0,0.0,1.0,0.0
68148.0,86,1,4,4,6,2,0,0,69,302,1042,0,0.0,1.0,0.0,0.0,1.0
65735.0,37,5,6,2,6,7,0,0,61,204,395,2,0.0,1.0,0.0,0.0,1.0
86836.0,7,1,6,10,6,5,0,1,51,655,557,0,0.0,1.0,0.0,0.0,1.0
4023.0,29,15,0,0,0,19,0,0,63,6,9,2,0.0,1.0,0.0,0.0,1.0
30093.0,19,1,2,0,3,7,0,0,36,356,69,0,1.0,0.0,0.0,0.0,1.0
57705.0,14,3,8,1,6,6,0,0,60,169,486,1,0.0,1.0,0.0,0.0,1.0
25008.0,72,2,1,0,3,8,0,0,38,147,34,1,1.0,0.0,0.0,1.0,0.0
83257.0,56,1,5,10,12,6,1,1,31,649,1365,0,0.0,0.0,1.0,1.0,0.0
22280.0,85,1,1,0,2,8,0,0,51,406,13,1,1.0,0.0,0.0,0.0,1.0
72159.0,62,1,4,6,10,2,0,0,48,608,1401,0,0.0,1.0,0.0,0.0,1.0
64260.0,1,1,4,5,4,3,0,1,65,534,1574,0,1.0,0.0,0.0,0.0,1.0
82733.0,28,1,8,4,7,4,0,1,42,292,1323,0,0.0,1.0,0.0,1.0,0.0
74290.0,70,4,10,8,10,6,0,0,55,321,1217,1,0.0,1.0,0.0,1.0,0.0
58217.0,84,1,2,0,4,6,0,0,75,589,103,3,0.0,1.0,0.0,1.0,0.0
21024.0,89,1,2,0,4,7,0,0,50,360,84,0,0.0,1.0,0.0,0.0,1.0
70116.0,73,1,2,8,12,1,0,0,54,519,1536,0,0.0,1.0,0.0,0.0,1.0
54006.0,42,2,8,1,7,7,0,0,41,649,581,1,1.0,0.0,0.0,0.0,1.0
69063.0,16,1,5,3,5,3,0,0,60,599,928,1,0.0,1.0,0.0,0.0,1.0
11448.0,16,1,1,0,2,6,0,0,51,196,14,0,0.0,0.0,1.0,1.0,0.0
61825.0,56,1,4,2,8,4,0,0,47,326,424,1,1.0,0.0,0.0,1.0,0.0
70886.0,65,1,5,4,4,2,0,0,55,258,960,1,1.0,0.0,0.0,0.0,1.0
69109.0,10,1,6,6,7,4,0,1,44,597,1555,0,1.0,0.0,0.0,0.0,1.0
60208.0,13,11,8,3,7,7,0,1,53,630,656,2,1.0,0.0,0.0,1.0,0.0
32889.0,78,3,2,1,3,5,0,0,58,296,55,2,0.0,1.0,0.0,0.0,1.0
34738.0,51,1,1,0,3,6,0,0,42,49,20,1,1.0,0.0,0.0,1.0,0.0
30538.0,27,4,9,0,4,10,0,0,55,636,367,1,0.0,1.0,0.0,0.0,1.0
82326.0,30,1,5,10,6,2,0,1,49,111,2257,0,0.0,0.0,1.0,0.0,1.0
26642.0,71,2,2,0,3,6,0,0,59,120,42,1,0.0,1.0,0.0,1.0,0.0
69932.0,97,2,7,6,11,4,0,0,62,382,1049,1,1.0,0.0,0.0,1.0,0.0
44503.0,83,2,2,0,3,6,0,0,54,74,48,2,1.0,0.0,0.0,1.0,0.0
60200.0,3,6,6,2,11,6,0,0,78,543,685,1,0.0,1.0,0.0,1.0,0.0
49638.0,71,1,1,0,3,2,0,0,74,71,39,1,1.0,0.0,0.0,1.0,0.0
23830.0,3,1,1,0,3,7,0,0,39,142,43,0,0.0,0.0,1.0,1.0,0.0
33051.0,15,3,9,1,8,9,0,1,67,682,835,0,0.0,1.0,0.0,1.0,0.0
72905.0,52,1,3,7,9,1,0,0,68,159,1515,0,1.0,0.0,0.0,0.0,1.0
69702.0,8,2,7,7,10,4,0,0,75,495,1039,1,0.0,1.0,0.0,0.0,1.0
70300.0,89,3,5,5,13,8,0,0,51,349,1596,1,1.0,0.0,0.0,1.0,0.0
70643.0,66,1,5,8,4,6,0,1,42,622,1828,0,0.0,1.0,0.0,0.0,1.0
30396.0,22,2,1,1,2,7,0,1,57,60,34,1,0.0,1.0,0.0,0.0,1.0
50616.0,56,2,4,0,4,7,0,0,58,72,149,1,0.0,1.0,0.0,1.0,0.0
62772.0,74,1,5,6,11,2,0,0,57,406,946,1,0.0,1.0,0.0,1.0,0.0
30298.0,48,1,1,1,3,3,0,0,41,41,28,0,0.0,1.0,0.0,1.0,0.0
52413.0,67,2,7,1,7,7,0,0,42,603,450,1,1.0,0.0,0.0,1.0,0.0
44155.0,24,1,1,1,2,4,0,0,69,161,46,2,0.0,1.0,0.0,0.0,1.0
86979.0,67,1,5,5,5,2,0,1,55,234,1702,0,0.0,1.0,0.0,1.0,0.0
76532.0,38,4,9,5,7,5,0,0,51,293,820,2,1.0,0.0,0.0,0.0,1.0
42081.0,86,2,6,3,4,6,0,0,44,488,382,1,1.0,0.0,0.0,0.0,1.0
67546.0,90,1,4,10,5,3,0,0,38,667,2126,0,0.0,1.0,0.0,0.0,1.0
88420.0,87,1,4,7,8,1,0,0,37,58,2069,0,0.0,1.0,0.0,0.0,1.0
31158.0,62,2,2,0,3,8,0,0,41,518,72,1,1.0,0.0,0.0,0.0,1.0
61671.0,23,8,10,4,6,8,0,0,58,26,732,1,1.0,0.0,0.0,1.0,0.0
69719.0,99,1,2,3,5,1,0,0,52,34,801,0,1.0,0.0,0.0,1.0,0.0
49160.0,29,2,3,1,6,6,0,0,77,252,236,1,1.0,0.0,0.0,1.0,0.0
24882.0,52,1,1,1,2,6,0,0,48,658,80,1,0.0,0.0,1.0,0.0,1.0
90933.0,90,1,4,6,4,1,0,0,72,90,1685,0,0.0,1.0,0.0,1.0,0.0
113734.0,9,0,27,0,0,1,0,0,81,32,277,0,0.0,1.0,0.0,1.0,0.0
59292.0,71,2,3,5,8,3,0,0,76,381,507,1,0.0,1.0,0.0,0.0,1.0
45759.0,13,2,2,0,3,7,0,0,62,491,68,2,0.0,1.0,0.0,0.0,1.0
22148.0,16,1,1,0,3,7,0,0,43,77,49,0,1.0,0.0,0.0,1.0,0.0
73395.0,94,1,4,4,6,2,0,0,39,103,397,0,0.0,1.0,0.0,0.0,1.0
29819.0,77,3,3,0,3,6,0,0,55,248,39,1,1.0,0.0,0.0,1.0,0.0
45688.0,20,2,3,1,8,4,0,0,58,155,306,1,1.0,0.0,0.0,0.0,1.0
62820.0,51,1,3,4,6,1,0,0,72,414,976,0,1.0,0.0,0.0,0.0,1.0
60491.0,81,4,6,11,7,5,0,0,55,296,1028,1,0.0,1.0,0.0,0.0,1.0
33235.0,71,1,3,0,3,7,0,0,40,144,70,1,1.0,0.0,0.0,0.0,1.0
35701.0,36,1,1,0,3,6,0,0,67,467,46,0,1.0,0.0,0.0,0.0,1.0
31535.0,95,1,1,1,2,7,0,0,46,276,51,1,0.0,1.0,0.0,0.0,1.0
92556.0,32,0,3,5,13,0,0,0,66,70,1263,0,0.0,0.0,1.0,0.0,1.0
67384.0,32,2,7,8,5,5,0,0,56,596,1490,1,1.0,0.0,0.0,1.0,0.0
80573.0,85,1,4,6,13,2,0,0,55,623,1564,0,0.0,1.0,0.0,0.0,1.0
77870.0,93,3,5,5,5,8,0,1,59,676,1815,1,1.0,0.0,0.0,0.0,1.0
52278.0,24,6,10,5,10,8,0,0,63,520,1198,1,0.0,1.0,0.0,1.0,0.0
57107.0,44,7,4,4,8,8,0,1,58,674,416,1,1.0,0.0,0.0,1.0,0.0
18929.0,15,1,1,0,4,6,0,0,36,498,85,0,1.0,0.0,0.0,0.0,1.0
36038.0,82,2,3,0,3,6,0,0,45,394,47,1,0.0,1.0,0.0,1.0,0.0
20180.0,27,1,2,1,4,7,0,0,50,494,137,0,1.0,0.0,0.0,1.0,0.0
34230.0,72,1,1,0,2,7,0,0,61,550,21,2,0.0,1.0,0.0,0.0,1.0
31878.0,7,1,1,0,4,3,0,0,49,7,70,1,0.0,0.0,1.0,1.0,0.0
70932.0,57,2,6,2,12,3,0,0,54,161,909,1,0.0,0.0,1.0,0.0,1.0
91249.0,84,0,7,9,6,4,0,1,70,617,1676,0,1.0,0.0,0.0,1.0,0.0
77598.0,53,1,7,5,13,3,0,0,83,271,1735,0,0.0,1.0,0.0,1.0,0.0
80982.0,48,3,11,5,11,5,1,0,67,537,1191,2,1.0,0.0,0.0,1.0,0.0
22701.0,2,1,1,0,3,5,0,0,49,297,24,1,0.0,1.0,0.0,0.0,1.0
55212.0,65,3,4,2,11,8,0,0,57,583,1182,1,0.0,1.0,0.0,0.0,1.0
70617.0,45,1,3,3,7,2,0,0,56,371,1280,0,1.0,0.0,0.0,0.0,1.0
64849.0,42,1,9,3,6,5,0,1,69,593,1336,0,1.0,0.0,0.0,1.0,0.0
62694.0,29,5,9,3,7,7,0,0,61,377,749,2,0.0,1.0,0.0,0.0,1.0
61917.0,83,1,2,0,4,5,0,0,52,221,91,2,0.0,1.0,0.0,0.0,1.0
67472.0,93,2,4,2,7,3,0,0,79,274,414,1,0.0,1.0,0.0,0.0,1.0
21059.0,40,3,3,0,3,6,0,0,44,173,44,1,0.0,1.0,0.0,0.0,1.0
29543.0,47,2,3,1,2,7,0,0,58,89,63,2,0.0,1.0,0.0,0.0,1.0
75903.0,50,2,6,6,9,3,0,0,75,447,901,1,1.0,0.0,0.0,0.0,1.0
34984.0,40,2,1,0,3,7,0,0,51,661,38,2,0.0,0.0,1.0,0.0,1.0
54998.0,3,5,4,2,9,4,0,1,70,476,455,1,0.0,1.0,0.0,1.0,0.0
54356.0,62,3,11,2,8,8,0,1,77,587,775,1,0.0,1.0,0.0,1.0,0.0
34242.0,25,1,0,0,3,5,0,0,67,98,15,1,0.0,1.0,0.0,0.0,1.0
25410.0,48,1,1,0,4,4,0,0,53,302,38,1,1.0,0.0,0.0,0.0,1.0
73356.0,56,1,5,11,5,2,0,1,42,143,1512,0,0.0,1.0,0.0,0.0,1.0
28320.0,68,1,1,0,3,8,0,0,76,531,43,1,1.0,0.0,0.0,0.0,1.0
23763.0,64,1,1,0,3,7,0,0,49,691,42,1,1.0,0.0,0.0,1.0,0.0
72570.0,67,1,4,6,12,1,0,0,42,65,1089,0,1.0,0.0,0.0,0.0,1.0
34529.0,94,2,2,2,3,7,0,0,50,653,162,1,0.0,1.0,0.0,0.0,1.0
70792.0,82,2,3,4,10,3,0,0,75,508,1272,0,1.0,0.0,0.0,1.0,0.0
63211.0,3,2,3,8,7,2,0,1,44,604,1173,0,1.0,0.0,0.0,0.0,1.0
83891.0,24,1,4,7,10,1,0,0,52,9,816,1,0.0,1.0,0.0,0.0,1.0
36065.0,54,3,3,0,3,8,0,0,58,455,74,2,1.0,0.0,0.0,1.0,0.0
39898.0,20,2,3,0,4,7,0,0,72,502,134,1,1.0,0.0,0.0,0.0,1.0
51141.0,96,1,3,1,4,5,0,0,86,356,157,0,0.0,1.0,0.0,1.0,0.0
56939.0,19,2,3,3,10,3,0,0,50,284,561,1,1.0,0.0,0.0,0.0,1.0
80872.0,60,1,4,4,10,1,0,0,75,48,1336,0,1.0,0.0,0.0,1.0,0.0
72335.0,2,1,10,4,8,8,0,1,50,685,2092,0,0.0,1.0,0.0,0.0,1.0
61798.0,13,1,4,2,9,4,0,0,62,218,463,0,0.0,1.0,0.0,1.0,0.0
76842.0,37,1,1,8,7,0,0,0,76,57,1130,0,0.0,1.0,0.0,1.0,0.0
29478.0,59,1,1,0,3,6,0,0,50,163,20,1,1.0,0.0,0.0,0.0,1.0
46998.0,55,5,5,3,5,7,0,0,70,615,377,1,1.0,0.0,0.0,1.0,0.0
96843.0,60,1,6,11,10,2,0,1,36,432,1544,0,1.0,0.0,0.0,1.0,0.0
56551.0,48,3,2,1,4,4,0,0,76,53,138,2,0.0,1.0,0.0,1.0,0.0
70053.0,38,3,8,5,10,5,0,0,61,361,1012,1,0.0,1.0,0.0,0.0,1.0
71670.0,8,1,5,3,6,6,0,1,64,355,1766,0,0.0,1.0,0.0,1.0,0.0
44359.0,19,3,2,0,4,3,0,0,48,12,45,2,1.0,0.0,0.0,0.0,1.0
40887.0,32,3,3,1,3,9,0,1,74,419,161,2,1.0,0.0,0.0,1.0,0.0
48877.0,27,1,3,0,4,7,0,0,60,175,144,1,1.0,0.0,0.0,1.0,0.0
74485.0,58,1,6,7,12,3,0,0,79,309,1734,0,1.0,0.0,0.0,0.0,1.0
64474.0,59,2,8,2,10,5,0,0,54,250,823,1,1.0,0.0,0.0,0.0,1.0
